Volatility 3 Framework 2.7.1

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
972	dwm.exe	0xc607974a69f0	0x634	Key	0x20019	USER\.DEFAULT\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\DISALLOWED
972	dwm.exe	0xc607974a6e30	0x638	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\DISALLOWED
972	dwm.exe	0xc607974a6f40	0x63c	Key	0x20019	USER\.DEFAULT
972	dwm.exe	0xc607974a5f50	0x640	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
972	dwm.exe	0xc607975c9730	0x644	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT
972	dwm.exe	0xc607975cb1c0	0x648	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT
972	dwm.exe	0xc607975ca940	0x64c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE
972	dwm.exe	0xc607975c9ea0	0x650	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\SMARTCARDROOT
972	dwm.exe	0xa3070e9db080	0x654	Thread	0x1fffff	Tid 688 Pid 972
972	dwm.exe	0xc607975cac70	0x658	Key	0x20019	USER\.DEFAULT\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUSTEDPEOPLE
972	dwm.exe	0xc607975ca2e0	0x65c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUSTEDPEOPLE
972	dwm.exe	0xc607975c9840	0x660	Key	0x20019	USER\.DEFAULT
972	dwm.exe	0xc607974a54b0	0x664	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST
972	dwm.exe	0xc607975ca830	0x668	Key	0x20019	USER\.DEFAULT\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\TRUST
972	dwm.exe	0xc607975ca1d0	0x66c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\TRUST
972	dwm.exe	0xc607975ca0c0	0x670	Key	0x20019	USER\.DEFAULT
972	dwm.exe	0xa3070fa0bb60	0x674	Event	0x1f0003	
972	dwm.exe	0xa3070fa0bc60	0x678	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cee0	0x67c	Event	0x1f0003	
972	dwm.exe	0xa3070e99a6f0	0x680	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0cd60	0x684	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c8e0	0x688	Event	0x1f0003	
972	dwm.exe	0xa3070e99af10	0x68c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0cae0	0x690	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c960	0x694	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c160	0x698	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c160	0x69c	Event	0x1f0003	
972	dwm.exe	0xc607975caa50	0x6a0	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
972	dwm.exe	0xa3070e99b4c0	0x6a4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0c260	0x6a8	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c660	0x6ac	Event	0x1f0003	
972	dwm.exe	0xa3070e99a7c0	0x6b0	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0c9e0	0x6b4	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c4e0	0x6b8	Event	0x1f0003	
972	dwm.exe	0xa3070e99a210	0x6bc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0c1e0	0x6c0	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c460	0x6c4	Event	0x1f0003	
972	dwm.exe	0xa3070e99a480	0x6c8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d060	0x6cc	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cfe0	0x6d0	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cc60	0x6d4	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cc60	0x6d8	Event	0x1f0003	
972	dwm.exe	0xa3070e99ae40	0x6dc	WaitCompletionPacket	0x1	
972	dwm.exe	0xc607974a5a00	0x6e0	Key	0x20019	USER\.DEFAULT\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
972	dwm.exe	0xa3070fa0c7e0	0x6e4	Event	0x1f0003	
972	dwm.exe	0xa3070fa0c2e0	0x6e8	Event	0x1f0003	
972	dwm.exe	0xa3070e99a960	0x6ec	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0c860	0x6f0	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cbe0	0x6f4	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cce0	0x6f8	Event	0x1f0003	
972	dwm.exe	0xa3070e99b590	0x6fc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0cde0	0x700	Event	0x1f0003	
972	dwm.exe	0xa3070fa0cf60	0x704	Event	0x1f0003	
972	dwm.exe	0xa3070e99b180	0x708	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d3e0	0x70c	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d660	0x710	Event	0x1f0003	
972	dwm.exe	0xa3070fa0db60	0x714	Event	0x1f0003	
972	dwm.exe	0xa3070e99aca0	0x718	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0dce0	0x71c	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d360	0x720	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d6e0	0x724	Event	0x1f0003	
972	dwm.exe	0xa3070e99b660	0x728	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d2e0	0x72c	Event	0x1f0003	
972	dwm.exe	0xa3070fa0e0e0	0x730	Event	0x1f0003	
972	dwm.exe	0xa3070e99a620	0x734	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d4e0	0x738	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d460	0x73c	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d260	0x740	Event	0x1f0003	
972	dwm.exe	0xa3070e99b730	0x744	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0da60	0x748	Event	0x1f0003	
972	dwm.exe	0xa3070fa0dae0	0x74c	Event	0x1f0003	
972	dwm.exe	0xa3070fa0dde0	0x750	Event	0x1f0003	
972	dwm.exe	0xa3070e99abd0	0x754	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0dbe0	0x758	Event	0x1f0003	
972	dwm.exe	0xa3070fa0de60	0x75c	Event	0x1f0003	
972	dwm.exe	0xa3070e99b250	0x760	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d5e0	0x764	Event	0x1f0003	
972	dwm.exe	0xa3070fa0dc60	0x768	Event	0x1f0003	
972	dwm.exe	0xa3070fa0dd60	0x76c	Event	0x1f0003	
972	dwm.exe	0xa3070e99a550	0x770	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d760	0x774	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d7e0	0x778	Event	0x1f0003	
972	dwm.exe	0xa3070fa0d860	0x77c	Event	0x1f0003	
972	dwm.exe	0xa3070e99b800	0x780	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa0d560	0x784	Event	0x1f0003	
972	dwm.exe	0xa3070e999ed0	0x788	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa21660	0x78c	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa0e160	0x790	Event	0x1f0003	
972	dwm.exe	0xa3070fa11760	0x794	Event	0x1f0003	
972	dwm.exe	0xa3070fa46140	0x798	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa1cb20	0x79c	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa0e3e0	0x7a0	Event	0x1f0003	
972	dwm.exe	0xa3070fa0e2e0	0x7a4	Event	0x1f0003	
972	dwm.exe	0xa3070fa27080	0x7a8	Thread	0x1fffff	Tid 1088 Pid 972
972	dwm.exe	0xa3070fa11ae0	0x7ac	Event	0x1f0003	
972	dwm.exe	0xa3070e9aa3b0	0x7b0	File	0x1200a9	\Device\HarddiskVolume3\Windows\System32
972	dwm.exe	0xa3070fa11160	0x7b4	Event	0x1f0003	
972	dwm.exe	0xa3070fa45510	0x7b8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa116e0	0x7bc	Event	0x1f0003	
972	dwm.exe	0xa3070fa11760	0x7c0	Event	0x1f0003	
972	dwm.exe	0xa3070fa46a30	0x7c4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11960	0x7c8	Event	0x1f0003	
972	dwm.exe	0xa3070fa11960	0x7cc	Event	0x1f0003	
972	dwm.exe	0xa3070fa1d220	0x7d0	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa27080	0x7d4	Thread	0x1fffff	Tid 1088 Pid 972
972	dwm.exe	0xa3070e9ad8b0	0x7d8	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070e9adbd0	0x7dc	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070e9aeb70	0x7e0	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070fa45100	0x7e4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9cf4e0	0x7e8	Timer	0x100002	
972	dwm.exe	0xa3070e9cf4e0	0x7ec	Timer	0x100002	
972	dwm.exe	0xa3070fa45920	0x7f0	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9ce0a0	0x7f4	Timer	0x100002	
972	dwm.exe	0xa3070e9ce0a0	0x7f8	Timer	0x100002	
972	dwm.exe	0xa3070fa45ed0	0x7fc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa38680	0x804	RawInputManager	0x3	
972	dwm.exe	0xa3070fa116e0	0x808	Event	0x1f0003	
972	dwm.exe	0xa3070fa451d0	0x80c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa45c60	0x810	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11fe0	0x814	Event	0x1f0003	
972	dwm.exe	0xa3070fa11a60	0x818	Event	0x1f0003	
972	dwm.exe	0xa3070fa11a60	0x81c	Event	0x1f0003	
972	dwm.exe	0xa3070fa455e0	0x820	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11ce0	0x824	Event	0x1f0003	
972	dwm.exe	0xa3070fa11ce0	0x828	Event	0x1f0003	
972	dwm.exe	0xa3070fa459f0	0x82c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9ce250	0x830	Timer	0x100002	
972	dwm.exe	0xa3070e9ce250	0x834	Timer	0x100002	
972	dwm.exe	0xa3070fa456b0	0x838	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9ce400	0x83c	Timer	0x100002	
972	dwm.exe	0xa3070e9ce400	0x840	Timer	0x100002	
972	dwm.exe	0xa3070fa45850	0x844	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa38a90	0x848	RawInputManager	0x3	
972	dwm.exe	0xa3070fa11fe0	0x84c	Event	0x1f0003	
972	dwm.exe	0xa3070fa11360	0x850	Event	0x1f0003	
972	dwm.exe	0xa3070fa11360	0x854	Event	0x1f0003	
972	dwm.exe	0xa3070fa45370	0x858	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa118e0	0x85c	Event	0x1f0003	
972	dwm.exe	0xa3070fa113e0	0x860	Event	0x1f0003	
972	dwm.exe	0xa3070fa113e0	0x864	Event	0x1f0003	
972	dwm.exe	0xa3070fa452a0	0x868	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11660	0x86c	Event	0x1f0003	
972	dwm.exe	0xa3070fa11660	0x870	Event	0x1f0003	
972	dwm.exe	0xa3070fa45780	0x874	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fd9f0	0x878	Timer	0x100002	
972	dwm.exe	0xa3070e9fd9f0	0x87c	Timer	0x100002	
972	dwm.exe	0xa3070fa46890	0x880	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fd690	0x884	Timer	0x100002	
972	dwm.exe	0xa3070e9fd690	0x888	Timer	0x100002	
972	dwm.exe	0xa3070fa46210	0x88c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa39070	0x890	RawInputManager	0x3	
972	dwm.exe	0xa3070fa118e0	0x894	Event	0x1f0003	
972	dwm.exe	0xa3070fa46550	0x898	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11460	0x89c	Event	0x1f0003	
972	dwm.exe	0xa3070fa114e0	0x8a0	Event	0x1f0003	
972	dwm.exe	0xa3070fa114e0	0x8a4	Event	0x1f0003	
972	dwm.exe	0xa3070fa45440	0x8a8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa120e0	0x8ac	Event	0x1f0003	
972	dwm.exe	0xa3070fa120e0	0x8b0	Event	0x1f0003	
972	dwm.exe	0xa3070fa45ac0	0x8b4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fc760	0x8b8	Timer	0x100002	
972	dwm.exe	0xa3070e9fc760	0x8bc	Timer	0x100002	
972	dwm.exe	0xa3070fa46620	0x8c0	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fd180	0x8c4	Timer	0x100002	
972	dwm.exe	0xa3070e9fd180	0x8c8	Timer	0x100002	
972	dwm.exe	0xa3070fa46070	0x8cc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa39480	0x8d0	RawInputManager	0x3	
972	dwm.exe	0xa3070fa11460	0x8d4	Event	0x1f0003	
972	dwm.exe	0xa3070fa45b90	0x8d8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa11260	0x8dc	Event	0x1f0003	
972	dwm.exe	0xa3070fa12b60	0x8e0	Event	0x1f0003	
972	dwm.exe	0xa3070fa12b60	0x8e4	Event	0x1f0003	
972	dwm.exe	0xa3070fa45d30	0x8e8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa12460	0x8ec	Event	0x1f0003	
972	dwm.exe	0xa3070fa12460	0x8f0	Event	0x1f0003	
972	dwm.exe	0xa3070fa462e0	0x8f4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fdba0	0x8f8	Timer	0x100002	
972	dwm.exe	0xa3070e9fdba0	0x8fc	Timer	0x100002	
972	dwm.exe	0xa3070fa463b0	0x900	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fdd50	0x904	Timer	0x100002	
972	dwm.exe	0xa3070e9fdd50	0x908	Timer	0x100002	
972	dwm.exe	0xa3070fa46480	0x90c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa39890	0x910	RawInputManager	0x3	
972	dwm.exe	0xa3070fa11260	0x914	Event	0x1f0003	
972	dwm.exe	0xa3070fa466f0	0x918	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa12360	0x91c	Event	0x1f0003	
972	dwm.exe	0xa3070fa12ae0	0x920	Event	0x1f0003	
972	dwm.exe	0xa3070fa12ae0	0x924	Event	0x1f0003	
972	dwm.exe	0xa3070fa467c0	0x928	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa12a60	0x92c	Event	0x1f0003	
972	dwm.exe	0xa3070fa12a60	0x930	Event	0x1f0003	
972	dwm.exe	0xa3070fa47f50	0x934	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fc910	0x938	Timer	0x100002	
972	dwm.exe	0xa3070e9fc910	0x93c	Timer	0x100002	
972	dwm.exe	0xa3070fa47ce0	0x940	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9fd330	0x944	Timer	0x100002	
972	dwm.exe	0xa3070e9fd330	0x948	Timer	0x100002	
972	dwm.exe	0xa3070fa46b00	0x94c	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa3a070	0x950	RawInputManager	0x3	
972	dwm.exe	0xa3070fa12360	0x954	Event	0x1f0003	
972	dwm.exe	0xa3070fa480f0	0x958	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa125e0	0x95c	Event	0x1f0003	
972	dwm.exe	0xa3070fa3a480	0x960	Thread	0x1fffff	Tid 1148 Pid 972
972	dwm.exe	0xa3070e9e95d0	0x964	ALPC Port	0x1f0001	[CoreUI]-PID(972)-TID(840) 194b9dca-9947-430a-a36a-653272ee083e
972	dwm.exe	0xa3070fa47320	0x968	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa3a480	0x96c	Thread	0x1fffff	Tid 1148 Pid 972
972	dwm.exe	0xa3070e9b2d10	0x970	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070e9b02e0	0x974	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070f2472e0	0x978	Event	0x1f0003	
972	dwm.exe	0xa3070fa12be0	0x980	Event	0x1f0003	
972	dwm.exe	0xa3070fa12660	0x984	Event	0x1f0003	
972	dwm.exe	0xa3070e9fd4e0	0x988	Timer	0x1f0003	
972	dwm.exe	0xa3070e9fc400	0x98c	Timer	0x1f0003	
972	dwm.exe	0xa3070e9fd840	0x990	Timer	0x1f0003	
972	dwm.exe	0xa3070e9fc0a0	0x994	Timer	0x1f0003	
972	dwm.exe	0xa3070e9fcac0	0x998	Timer	0x1f0003	
972	dwm.exe	0xa3070e9fc250	0x99c	Timer	0x1f0003	
972	dwm.exe	0xa3070fa12760	0x9a0	Event	0x1f0003	
972	dwm.exe	0xa3070fa127e0	0x9a4	Event	0x1f0003	
972	dwm.exe	0xa3070fa123e0	0x9a8	Event	0x1f0003	
972	dwm.exe	0xa3070fa12c60	0x9ac	Event	0x1f0003	
972	dwm.exe	0xa3070fa13060	0x9b0	Event	0x1f0003	
972	dwm.exe	0xa3070fa121e0	0x9b4	Event	0x1f0003	
972	dwm.exe	0xa3070fa3c070	0x9b8	RawInputManager	0x3	
972	dwm.exe	0xa3070e94f1d0	0x9bc	IoCompletionReserve	0xf0003	
972	dwm.exe	0xa3070e9e9350	0x9c0	ALPC Port	0x1f0001	[CoreUI]-PID(972)-TID(840) 8dc2dcf2-1f62-4fdf-b518-b0455b48d3f1
972	dwm.exe	0xa3070fa46bd0	0x9c4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa219e0	0x9c8	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa13f60	0x9cc	Event	0x1f0003	
972	dwm.exe	0xa3070e9e90d0	0x9d0	ALPC Port	0x1f0001	SIPC_{2819B8FF-EB1C-4652-80F0-7AB4EFA88BE4}
972	dwm.exe	0xa3070fa20500	0x9d4	IoCompletion	0x1f0003	
972	dwm.exe	0xa3070fa46f10	0x9dc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e9411e0	0x9e0	Event	0x1f0003	
972	dwm.exe	0xa3070fa48430	0x9e4	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fa6dd80	0x9e8	ALPC Port	0x1f0001	
972	dwm.exe	0xa3070fa7cf10	0x9ec	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa7cc70	0x9f0	EtwRegistration	0x804	
972	dwm.exe	0xc607973560f0	0x9f4	DxgkDisplayManagerObject	0x1f0000	
972	dwm.exe	0xa3070e9dbd40	0x9f8	ALPC Port	0x1f0001	DispBrokerPort
972	dwm.exe	0xa3070e9f2080	0x9fc	Thread	0x1fffff	Tid 1208 Pid 972
972	dwm.exe	0xa3070b77ca80	0xa08	ALPC Port	0x1f0001	
972	dwm.exe	0xa3070fa197e0	0xa0c	Event	0x1f0003	
972	dwm.exe	0xa3070fa7ecd0	0xa10	EtwRegistration	0x804	
972	dwm.exe	0xa3070fa169e0	0xa14	Event	0x1f0003	
972	dwm.exe	0xa3071024fc00	0xa18	ALPC Port	0x1f0001	
972	dwm.exe	0xa3070fab8ce0	0xa1c	Event	0x1f0003	
972	dwm.exe	0xa3070fa16fe0	0xa20	Event	0x1f0003	
972	dwm.exe	0xa3070fa74080	0xa24	Thread	0x1fffff	Tid 1224 Pid 972
972	dwm.exe	0xa3070e9f2080	0xa30	Thread	0x1fffff	Tid 1208 Pid 972
972	dwm.exe	0xa3070b78fa80	0xa3c	ALPC Port	0x1f0001	
972	dwm.exe	0xa3070fb3d8f0	0xa40	EtwRegistration	0x804	
972	dwm.exe	0xa3070bdd81f0	0xa44	Event	0x100000	TermSrvReadyEvent
972	dwm.exe	0xa3070fb4f1e0	0xa48	Event	0x1f0003	
972	dwm.exe	0xa3070fab90e0	0xa4c	Event	0x1f0003	
972	dwm.exe	0xc607977363e0	0xa50	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}
972	dwm.exe	0xa3070faa2ee0	0xa54	File	0x12019f	\Device\00000071\color
972	dwm.exe	0xa3070faa3390	0xa58	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xa3070fa5d920	0xa5c	ALPC Port	0x1f0001	LRPC-257c326ac3d8499ac2
972	dwm.exe	0xa3070b791080	0xa64	Thread	0x1fffff	Tid 1448 Pid 972
972	dwm.exe	0xa3070fb3fb02	0xa68	CoreMessaging	0x1f0003	
972	dwm.exe	0xa3070fb3f4f0	0xa6c	EtwRegistration	0x804	
972	dwm.exe	0xc60797733410	0xa70	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}
972	dwm.exe	0xa3070face8b0	0xa74	Mutant	0x1f0001	DBWinMutex
972	dwm.exe	0xa3070fb3f410	0xa78	EtwRegistration	0x804	
972	dwm.exe	0xa3070b678220	0xa7c	Event	0x1f0003	
972	dwm.exe	0xa3070e940ce0	0xa80	Event	0x1f0003	
972	dwm.exe	0xa3070fab9a60	0xa84	Event	0x1f0003	
972	dwm.exe	0xa3070fab9be0	0xa88	Event	0x1f0003	
972	dwm.exe	0xa3070fab99e0	0xa8c	Event	0x1f0003	
972	dwm.exe	0xa3070fab91e0	0xa90	Event	0x1f0003	
972	dwm.exe	0xa3070fab9f60	0xa94	Event	0x1f0003	
972	dwm.exe	0xa3070fab9560	0xa98	Event	0x1f0003	
972	dwm.exe	0xa3070fab9d60	0xa9c	Event	0x1f0003	
972	dwm.exe	0xa3070fab98e0	0xaa0	Event	0x1f0003	
972	dwm.exe	0xa3070fab9c60	0xaa4	Event	0x1f0003	
972	dwm.exe	0xa3070fab9ce0	0xaa8	Event	0x1f0003	
972	dwm.exe	0xa3070fab9de0	0xaac	Event	0x1f0003	
972	dwm.exe	0xa3070fab9260	0xab0	Event	0x1f0003	
972	dwm.exe	0xa3070fab9160	0xab4	Event	0x1f0003	
972	dwm.exe	0xa3070fab9b60	0xab8	Event	0x1f0003	
972	dwm.exe	0xa3070fab96e0	0xabc	Event	0x1f0003	
972	dwm.exe	0xa3070fab9ae0	0xac0	Event	0x1f0003	
972	dwm.exe	0xa3070fab9960	0xac4	Event	0x1f0003	
972	dwm.exe	0xa3070fb40830	0xac8	EtwRegistration	0x804	
972	dwm.exe	0xa3070fb3fa40	0xacc	IoCompletion	0x1f0003	
972	dwm.exe	0xa3070b725980	0xad0	TpWorkerFactory	0xf00ff	
972	dwm.exe	0xa3070fb36090	0xad4	IRTimer	0x100002	
972	dwm.exe	0xa3070fb14480	0xad8	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fb35920	0xadc	IRTimer	0x100002	
972	dwm.exe	0xa3070fb13ac0	0xae0	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e93a060	0xae4	Event	0x1f0003	
972	dwm.exe	0xa3070e943860	0xae8	Event	0x1f0003	
972	dwm.exe	0xa3070fab94e0	0xaec	Event	0x1f0003	
972	dwm.exe	0xa3070fab94e0	0xaf0	Event	0x1f0003	
972	dwm.exe	0xa3070fb4e5e0	0xaf4	Event	0x1f0003	
972	dwm.exe	0xa3070fb4e8e0	0xaf8	Event	0x1f0003	
972	dwm.exe	0xa3070fb13c60	0xafc	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fb4e460	0xb00	Event	0x1f0003	
972	dwm.exe	0xa3070faa3b60	0xb04	File	0x120089	\Device\DeviceApi\CMNotify
972	dwm.exe	0xc607977362d0	0xb08	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\PERCEPTIONSIMULATIONEXTENSIONS
972	dwm.exe	0xa3070fb4ede0	0xb0c	Event	0x1f0003	
972	dwm.exe	0xa3070fb15660	0xb10	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fb4eee0	0xb14	Event	0x1f0003	
972	dwm.exe	0xa3070fb150b0	0xb18	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070fb4e460	0xb1c	Event	0x1f0003	
972	dwm.exe	0xa3070fb15db0	0xb20	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070f3aa9d0	0xb24	Composition	0x1	
972	dwm.exe	0xa3070fb05840	0xb28	Event	0x2	DwmComposedEvent_1
972	dwm.exe	0xa3070fb05840	0xb2c	Event	0x100000	DwmComposedEvent_1
972	dwm.exe	0xa3070f3a9ed0	0xb30	Composition	0x1	
972	dwm.exe	0xa3070fb543e0	0xb34	Event	0x1f0003	
972	dwm.exe	0xa3070fb4e160	0xb38	Event	0x1f0003	
972	dwm.exe	0xa3070fb4e260	0xb3c	Event	0x1f0003	
972	dwm.exe	0xa3070fb3f880	0xb40	IoCompletion	0x1f0003	
972	dwm.exe	0xa3070face350	0xb44	IoCompletionReserve	0xf0003	
972	dwm.exe	0xa3070fb5f850	0xb4c	Composition	0x1	
972	dwm.exe	0xa3070fb5fe80	0xb50	Composition	0x1	
972	dwm.exe	0xa3070fb601f0	0xb54	Composition	0x1	
972	dwm.exe	0xa3070fb5f170	0xb58	Composition	0x1	
972	dwm.exe	0xa3071020d2d0	0xb5c	ALPC Port	0x1f0001	
972	dwm.exe	0xa307109f1560	0xb60	Composition	0x1	
972	dwm.exe	0xa3070fb16430	0xb64	WaitCompletionPacket	0x1	
972	dwm.exe	0xa3070e93f760	0xb68	Event	0x1f0003	
972	dwm.exe	0xa3070fb40590	0xb6c	EtwRegistration	0x804	
972	dwm.exe	0xa3070fb500e0	0xb70	Event	0x1f0003	
972	dwm.exe	0xa3070fb523e0	0xb74	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f260	0xb78	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f2e0	0xb7c	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f360	0xb80	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f3e0	0xb84	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f4e0	0xb88	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f5e0	0xb8c	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f660	0xb90	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f6e0	0xb94	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f860	0xb98	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f760	0xb9c	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f9e0	0xba0	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f7e0	0xba4	Event	0x1f0003	
972	dwm.exe	0xa3070fb4f8e0	0xba8	Event	0x1f0003	
972	dwm.exe	0xa3070fb50fe0	0xbac	Event	0x1f0003	
